Indicator,Indicator_Measure,Geography,Geo_Label,GEO_Code,Age_Groups,Sex,SDOH,SDOH_Cat,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Renfrew County and District HU,3557,adults aged 18+ years,males,Employment,Employed,2015-2018,8100,22245,36.4,3.6150,29.3,43.5,9.9,36.2,4.576452039,27.2,45.2,12.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Renfrew County and District HU,3557,adults aged 18+ years,males,Employment,Unemployed,2015-2018,1897,4397,43.1,9.6761,24.1,62.1,22.4,40.7,8.228251727,24.5,56.8,20.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Eastern Ontario HU,3558,adults aged 18+ years,males,Employment,Employed,2015-2018,15473,47756,32.4,3.1140,26.3,38.5,9.6,30.9,3.6187847,23.8,38,11.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Eastern Ontario HU,3558,adults aged 18+ years,males,Employment,Unemployed,2015-2018,2617,9390,27.9,7.5987,13,42.8,27.3,35.9,8.255050243,19.7,52,23
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Simcoe Muskoka District HU,3560,adults aged 18+ years,males,Employment,Employed,2015-2018,48973,152504,32.1,2.9285,26.4,37.9,9.1,31.9,2.512420777,27,36.9,7.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Simcoe Muskoka District HU,3560,adults aged 18+ years,males,Employment,Unemployed,2015-2018,4087,17583,23.2,6.7110,10.1,36.4,28.9,31.2,7.392185879,16.7,45.7,23.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Sudbury and District HU,3561,adults aged 18+ years,males,Employment,Employed,2015-2018,12743,41420,30.8,3.6284,23.6,37.9,11.8,30.4,3.747081536,23.1,37.8,12.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Sudbury and District HU,3561,adults aged 18+ years,males,Employment,Unemployed,2015-2018,2915,10556,27.6,6.5203,14.8,40.4,23.6,32.5,7.060559333,18.7,46.4,21.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Thunder Bay District HU,3562,adults aged 18+ years,males,Employment,Employed,2015-2018,12627,32825,38.5,3.5195,31.6,45.4,9.1,37.5,3.167692811,31.3,43.7,8.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Thunder Bay District HU,3562,adults aged 18+ years,males,Employment,Unemployed,2015-2018,1280,5935,21.6,6.7354,8.4,34.8,31.2,28,8.031983515,12.3,43.8,28.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Timiskaming HU,3563,adults aged 18+ years,males,Employment,Employed,2015-2018,2918,6708,43.5,5.3028,33.1,53.9,12.2,40.5,5.146663313,30.4,50.6,12.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Timiskaming HU,3563,adults aged 18+ years,males,Employment,Unemployed,2015-2018,689,1846,37.3,10.5203,16.7,57.9,28.2,31.2,7.575315656,16.3,46,24.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Waterloo HU,3565,adults aged 18+ years,males,Employment,Employed,2015-2018,38507,145125,26.5,2.4680,21.7,31.4,9.3,25.6,2.388549314,20.9,30.3,9.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Waterloo HU,3565,adults aged 18+ years,males,Employment,Unemployed,2015-2018,6696,24634,27.2,7.4788,12.5,41.9,27.5,34.2,7.586323043,19.4,49.1,22.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Wellington-Dufferin-Guelph HU,3566,adults aged 18+ years,males,Employment,Employed,2015-2018,24240,78657,30.8,2.7865,25.3,36.3,9,31.6,2.85680432,26,37.2,9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Wellington-Dufferin-Guelph HU,3566,adults aged 18+ years,males,Employment,Unemployed,2015-2018,3823,10406,36.7,9.2601,18.6,54.9,25.2,33.2,7.232095998,19,47.3,21.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Windsor-Essex County HU,3568,adults aged 18+ years,males,Employment,Employed,2015-2018,37959,99729,38.1,2.8345,32.5,43.6,7.4,38.9,3.211542014,32.6,45.2,8.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Windsor-Essex County HU,3568,adults aged 18+ years,males,Employment,Unemployed,2015-2018,6821,19438,35.1,6.6190,22.1,48.1,18.9,35.3,7.111722049,21.3,49.2,20.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,York Regional HU,3570,adults aged 18+ years,males,Employment,Employed,2015-2018,71025,303920,23.4,1.9847,19.5,27.3,8.5,22.3,2.042360297,18.3,26.3,9.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,York Regional HU,3570,adults aged 18+ years,males,Employment,Unemployed,2015-2018,9665,47993,20.1,4.9431,10.4,29.8,24.5,31.1,6.689163868,18,44.2,21.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,City of Toronto HU,3595,adults aged 18+ years,males,Employment,Employed,2015-2018,153724,767475,20,1.6192,16.9,23.2,8.1,19.5,1.622064992,16.4,22.7,8.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,City of Toronto HU,3595,adults aged 18+ years,males,Employment,Unemployed,2015-2018,37029,151012,24.5,4.3013,16.1,33,17.5,26.5,4.723896788,17.2,35.7,17.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Winnipeg RHA,4601,adults aged 18+ years,males,Employment,Employed,2015-2018,53352,195380,27.3,1.8188,23.7,30.9,6.7,27.7,1.781416882,24.2,31.2,6.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Winnipeg RHA,4601,adults aged 18+ years,males,Employment,Unemployed,2015-2018,9039,36223,25,4.3811,16.4,33.6,17.6,25.2,4.891868591,15.6,34.8,19.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Prairie Mountain Health,4602,adults aged 18+ years,males,Employment,Employed,2015-2018,16817,40418,41.6,2.9497,35.8,47.4,7.1,39.4,2.693885421,34.1,44.7,6.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Prairie Mountain Health,4602,adults aged 18+ years,males,Employment,Unemployed,2015-2018,2366,4134,57.2,9.4207,38.7,75.7,16.5,62,7.749392137,46.9,77.2,12.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Interlake-Eastern Regional Health,4603,adults aged 18+ years,males,Employment,Employed,2015-2018,11475,29182,39.3,3.0064,33.4,45.2,7.6,39.8,2.866910153,34.2,45.4,7.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Interlake-Eastern Regional Health,4603,adults aged 18+ years,males,Employment,Unemployed,2015-2018,1375,2885,47.7,9.6079,28.8,66.5,20.2,46.6,9.155902661,28.7,64.5,19.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Northern RHA,4604,adults aged 18+ years,males,Employment,Employed,2015-2018,3626,8269,43.8,3.6302,36.7,51,8.3,42.8,3.614817355,35.7,49.9,8.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Northern RHA,4604,adults aged 18+ years,males,Employment,Unemployed,2015-2018,429,1317,32.6,10.4743,12,53.1,32.2,37.3,9.648750334,18.4,56.2,25.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Southern Health,4605,adults aged 18+ years,males,Employment,Employed,2015-2018,18924,50980,37.1,2.1269,32.9,41.3,5.7,39.1,2.648462771,33.9,44.3,6.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Southern Health,4605,adults aged 18+ years,males,Employment,Unemployed,2015-2018,2173,4438,49,8.3291,32.6,65.3,17,48,8.254061915,31.8,64.2,17.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Sun Country RHA,4701,adults aged 18+ years,males,Employment,Employed,2015-2018,7086,16271,43.5,4.2552,35.2,51.9,9.8,42.2,3.49705674,35.4,49.1,8.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Sun Country RHA,4701,adults aged 18+ years,males,Employment,Unemployed,2015-2018,783,2284,34.3,7.2281,20.1,48.5,21.1,29.6,6.979735141,15.9,43.3,23.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Five Hills RHA,4702,adults aged 18+ years,males,Employment,Employed,2015-2018,4275,15052,28.4,4.3922,19.8,37,15.5,31.5,3.792864608,24,38.9,12
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Five Hills RHA,4702,adults aged 18+ years,males,Employment,Unemployed,2015-2018,,,,,,,47.9,,,,,22.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Cypress RHA,4703,adults aged 18+ years,males,Employment,Employed,2015-2018,3625,10142,35.7,4.6000,26.7,44.8,12.9,34.2,4.460108236,25.4,42.9,13
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Cypress RHA,4703,adults aged 18+ years,males,Employment,Unemployed,2015-2018,554,1613,34.4,10.6576,13.4,55.3,31,,,,,40.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Regina Qu'Appelle RHA,4704,adults aged 18+ years,males,Employment,Employed,2015-2018,29522,82386,35.8,2.8317,30.3,41.4,7.9,36.3,3.043083319,30.3,42.2,8.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Regina Qu'Appelle RHA,4704,adults aged 18+ years,males,Employment,Unemployed,2015-2018,3161,9235,34.2,8.0644,18.4,50.1,23.6,46,9.37613623,27.7,64.4,20.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Sunrise RHA,4705,adults aged 18+ years,males,Employment,Employed,2015-2018,5657,14564,38.8,4.4974,30,47.7,11.6,38.6,4.377069291,30,47.2,11.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Sunrise RHA,4705,adults aged 18+ years,males,Employment,Unemployed,2015-2018,965,1849,52.2,11.9323,28.8,75.6,22.9,49,9.953573559,29.5,68.5,20.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Saskatoon RHA,4706,adults aged 18+ years,males,Employment,Employed,2015-2018,31074,97975,31.7,2.3984,27,36.4,7.6,31.8,2.656614848,26.6,37,8.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Saskatoon RHA,4706,adults aged 18+ years,males,Employment,Unemployed,2015-2018,3775,16309,23.1,6.1671,11,35.2,26.6,42.6,9.202841319,24.6,60.6,21.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Heartland RHA,4707,adults aged 18+ years,males,Employment,Employed,2015-2018,5161,11766,43.9,3.9505,36.1,51.6,9,41.5,4.273166523,33.1,49.9,10.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Heartland RHA,4707,adults aged 18+ years,males,Employment,Unemployed,2015-2018,,,,,,,44.7,,,,,27.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Kelsey Trail RHA,4708,adults aged 18+ years,males,Employment,Employed,2015-2018,3438,9125,37.7,7.1310,23.7,51.7,18.9,36.5,5.224963223,26.2,46.7,14.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Kelsey Trail RHA,4708,adults aged 18+ years,males,Employment,Unemployed,2015-2018,507,689,73.6,13.1712,47.7,99.4,17.9,68.4,5.3710993,57.9,78.9,7.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Prince Albert Parkland RHA,4709,adults aged 18+ years,males,Employment,Employed,2015-2018,7276,17534,41.5,4.8614,32,51,11.7,40,4.818285278,30.5,49.4,12
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Prince Albert Parkland RHA,4709,adults aged 18+ years,males,Employment,Unemployed,2015-2018,1260,3042,41.4,10.5689,20.7,62.2,25.5,40.6,8.650983264,23.7,57.6,21.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Prairie North RHA,4710,adults aged 18+ years,males,Employment,Employed,2015-2018,6162,17824,34.6,3.6605,27.4,41.8,10.6,35.1,3.865648303,27.5,42.7,11
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Prairie North RHA,4710,adults aged 18+ years,males,Employment,Unemployed,2015-2018,1270,2367,53.7,9.1276,35.8,71.6,17,44.7,10.13412542,24.9,64.6,22.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Mamawetan/Keewatin/Athabasca,4714,adults aged 18+ years,males,Employment,Employed,2015-2018,1327,3660,36.3,7.4667,21.6,50.9,20.6,33.5,5.44184665,22.8,44.1,16.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Mamawetan/Keewatin/Athabasca,4714,adults aged 18+ years,males,Employment,Unemployed,2015-2018,,,,,,,40.5,,,,,19.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,South Zone,4831,adults aged 18+ years,males,Employment,Employed,2015-2018,25007,79460,31.5,1.9706,27.6,35.3,6.3,31.7,1.974699981,27.8,35.5,6.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,South Zone,4831,adults aged 18+ years,males,Employment,Unemployed,2015-2018,2878,10250,28.1,4.8818,18.5,37.7,17.4,34.1,5.329135433,23.6,44.5,15.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Calgary Zone,4832,adults aged 18+ years,males,Employment,Employed,2015-2018,126283,471366,26.8,1.4088,24,29.6,5.3,27.2,1.508253145,24.3,30.2,5.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Calgary Zone,4832,adults aged 18+ years,males,Employment,Unemployed,2015-2018,15807,74704,21.2,2.6453,16,26.4,12.5,22.7,2.980786798,16.9,28.6,13.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Central Zone,4833,adults aged 18+ years,males,Employment,Employed,2015-2018,47435,130409,36.4,2.0830,32.3,40.5,5.7,36.2,1.861256636,32.6,39.9,5.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Central Zone,4833,adults aged 18+ years,males,Employment,Unemployed,2015-2018,6593,19905,33.1,4.2053,24.9,41.4,12.7,35.2,4.59410379,26.2,44.2,13.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Edmonton Zone,4834,adults aged 18+ years,males,Employment,Employed,2015-2018,120479,402958,29.9,1.6309,26.7,33.1,5.5,30.4,1.584130624,27.3,33.5,5.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Edmonton Zone,4834,adults aged 18+ years,males,Employment,Unemployed,2015-2018,17234,66107,26.1,3.1833,19.8,32.3,12.2,27,3.38229831,20.4,33.6,12.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,North Zone,4835,adults aged 18+ years,males,Employment,Employed,2015-2018,53639,130023,41.3,2.0666,37.2,45.3,5,41.1,1.82804817,37.6,44.7,4.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,North Zone,4835,adults aged 18+ years,males,Employment,Unemployed,2015-2018,6855,15753,43.5,5.7090,32.3,54.7,13.1,49.9,5.592662483,39,60.9,11.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,East Kootenay HSDA,5911,adults aged 18+ years,males,Employment,Employed,2015-2018,6257,21062,29.7,3.2953,23.2,36.2,11.1,30.7,3.340351493,24.2,37.3,10.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,East Kootenay HSDA,5911,adults aged 18+ years,males,Employment,Unemployed,2015-2018,1878,3856,48.7,13.7986,21.6,75.8,28.3,43.6,9.057422547,25.8,61.3,20.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Kootenay-Boundary HSDA,5912,adults aged 18+ years,males,Employment,Employed,2015-2018,5572,18980,29.4,3.8143,21.9,36.8,13,28.3,3.418890171,21.6,35,12.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Kootenay-Boundary HSDA,5912,adults aged 18+ years,males,Employment,Unemployed,2015-2018,1235,3805,32.5,7.1439,18.4,46.5,22,29.7,7.06112307,15.9,43.6,23.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Okanagan HSDA,5913,adults aged 18+ years,males,Employment,Employed,2015-2018,26013,86573,30,3.1752,23.8,36.3,10.6,28.2,2.975969657,22.3,34,10.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Okanagan HSDA,5913,adults aged 18+ years,males,Employment,Unemployed,2015-2018,3102,11247,27.6,7.1175,13.6,41.5,25.8,28.6,7.448669697,14,43.2,26
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Thompson/Cariboo HSDA,5914,adults aged 18+ years,males,Employment,Employed,2015-2018,16286,54318,30,3.0383,24,35.9,10.1,29.6,3.110170591,23.6,35.7,10.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Thompson/Cariboo HSDA,5914,adults aged 18+ years,males,Employment,Unemployed,2015-2018,1952,7894,24.7,7.0978,10.8,38.7,28.7,25.6,6.984882332,11.9,39.3,27.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Fraser East HSDA,5921,adults aged 18+ years,males,Employment,Employed,2015-2018,23866,72219,33,3.1174,26.9,39.2,9.4,33.3,2.73197297,28,38.7,8.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Fraser East HSDA,5921,adults aged 18+ years,males,Employment,Unemployed,2015-2018,5642,11948,47.2,9.2168,29.1,65.3,19.5,43.5,8.244825648,27.3,59.7,19
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Fraser North HSDA,5922,adults aged 18+ years,males,Employment,Employed,2015-2018,38166,175126,21.8,2.2259,17.4,26.2,10.2,22.5,2.182405591,18.2,26.8,9.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Fraser North HSDA,5922,adults aged 18+ years,males,Employment,Unemployed,2015-2018,4670,27565,16.9,4.6050,7.9,26,27.2,22.3,6.078353546,10.4,34.2,27.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Fraser South HSDA,5923,adults aged 18+ years,males,Employment,Employed,2015-2018,65484,221694,29.5,2.3404,24.9,34.1,7.9,28.6,2.219854992,24.3,33,7.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Fraser South HSDA,5923,adults aged 18+ years,males,Employment,Unemployed,2015-2018,5288,27945,18.9,6.2238,6.7,31.1,32.9,23.8,6.412518755,11.2,36.4,26.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Richmond HSDA,5931,adults aged 18+ years,males,Employment,Employed,2015-2018,8242,55865,14.8,2.1454,10.5,19,14.5,16.2,2.714200225,10.8,21.5,16.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Richmond HSDA,5931,adults aged 18+ years,males,Employment,Unemployed,2015-2018,1586,10051,15.8,5.3731,5.2,26.3,34.1,15.8,5.472737334,5,26.5,34.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Vancouver HSDA,5932,adults aged 18+ years,males,Employment,Employed,2015-2018,24401,192470,12.7,1.7610,9.2,16.1,13.9,13.3,1.691531115,10,16.6,12.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Vancouver HSDA,5932,adults aged 18+ years,males,Employment,Unemployed,2015-2018,3005,34222,8.8,2.6919,3.5,14.1,30.7,12.4,4.289094597,4,20.8,34.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,North Shore/Coast Garibaldi HSDA,5933,adults aged 18+ years,males,Employment,Employed,2015-2018,11568,66652,17.4,2.6172,12.2,22.5,15.1,17.1,2.329495664,12.5,21.7,13.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,North Shore/Coast Garibaldi HSDA,5933,adults aged 18+ years,males,Employment,Unemployed,2015-2018,,,,,,,35.2,,,,,36.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,South Vancouver Island HSDA,5941,adults aged 18+ years,males,Employment,Employed,2015-2018,19332,95454,20.3,2.3291,15.7,24.8,11.5,20.4,2.195690726,16.1,24.7,10.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,South Vancouver Island HSDA,5941,adults aged 18+ years,males,Employment,Unemployed,2015-2018,4075,19958,20.4,6.2840,8.1,32.7,30.8,28.4,7.690135915,13.4,43.5,27.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Central Vancouver Island HSDA,5942,adults aged 18+ years,males,Employment,Employed,2015-2018,12700,55130,23,2.8594,17.4,28.6,12.4,23.7,2.711607863,18.4,29,11.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Central Vancouver Island HSDA,5942,adults aged 18+ years,males,Employment,Unemployed,2015-2018,2561,12170,21,6.0253,9.2,32.9,28.6,25.7,7.0389548,11.9,39.5,27.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,North Vancouver Island HSDA,5943,adults aged 18+ years,males,Employment,Employed,2015-2018,7979,26885,29.7,3.8097,22.2,37.2,12.8,29.8,3.72767871,22.4,37.1,12.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,North Vancouver Island HSDA,5943,adults aged 18+ years,males,Employment,Unemployed,2015-2018,1398,4374,32,9.6243,13.1,50.9,30.1,27.1,7.637326117,12.1,42.1,28.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Northwest HSDA,5951,adults aged 18+ years,males,Employment,Employed,2015-2018,5122,15371,33.3,4.9064,23.7,42.9,14.7,33.9,4.406981217,25.3,42.6,13
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Northwest HSDA,5951,adults aged 18+ years,males,Employment,Unemployed,2015-2018,,,,,,,37.9,,,,,36.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Northern Interior HSDA,5952,adults aged 18+ years,males,Employment,Employed,2015-2018,11755,36769,32,2.9729,26.1,37.8,9.3,33.2,2.915714537,27.5,38.9,8.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Northern Interior HSDA,5952,adults aged 18+ years,males,Employment,Unemployed,2015-2018,2491,5208,47.8,8.6374,30.9,64.8,18.1,46.1,9.753579611,27,65.3,21.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Northeast HSDA,5953,adults aged 18+ years,males,Employment,Employed,2015-2018,7245,19828,36.5,3.9716,28.7,44.3,10.9,38.4,3.214350238,32.1,44.7,8.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Northeast HSDA,5953,adults aged 18+ years,males,Employment,Unemployed,2015-2018,573,2772,20.7,6.7935,7.3,34,32.9,33.4,8.97804232,15.8,51,26.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Yukon,6001,adults aged 18+ years,males,Employment,Employed ,2015-2018,4175,11653,35.8,3.5019,29,42.7,9.8,*,*,*,*,*
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Yukon,6001,adults aged 18+ years,males,Employment,Unemployed,2015-2018,814,2087,39,8.5636,22.2,55.8,21.9,*,*,*,*,*
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Northwest Territories,6101,adults aged 18+ years,males,Employment,Employed ,2015-2018,5805,12695,45.7,3.7485,38.4,53.1,8.2,*,*,*,*,*
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Northwest Territories,6101,adults aged 18+ years,males,Employment,Unemployed,2015-2018,586,2375,24.7,6.9857,11,38.4,28.3,*,*,*,*,*
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Nunavut,6201,adults aged 18+ years,males,Employment,Employed ,2015-2018,2634,7332,35.9,4.3956,27.3,44.5,12.2,*,*,*,*,*
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Nunavut,6201,adults aged 18+ years,males,Employment,Unemployed,2015-2018,811,3877,20.9,5.2307,10.6,31.2,25,*,*,*,*,*
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,CANADA,0,adults aged 18+ years,females,Employment,Employed,2015-2018,2491001,9865810,25.2,0.3064,24.6,25.9,1.2,*,*,*,*,*
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,CANADA,0,adults aged 18+ years,females,Employment,Unemployed,2015-2018,610899,2237650,27.3,0.6693,26,28.6,2.5,*,*,*,*,*
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Eastern Regional,1011,adults aged 18+ years,females,Employment,Employed,2015-2018,23129,67231,34.4,2.4498,29.6,39.2,7.1,35.2,2.574106744,30.1,40.2,7.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Eastern Regional,1011,adults aged 18+ years,females,Employment,Unemployed,2015-2018,9217,23529,39.2,3.9010,31.5,46.8,10,38.6,4.02801743,30.7,46.5,10.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Central Regional,1012,adults aged 18+ years,females,Employment,Employed,2015-2018,7332,16373,44.8,4.4088,36.1,53.4,9.8,43.9,4.128447946,35.8,52,9.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Central Regional,1012,adults aged 18+ years,females,Employment,Unemployed,2015-2018,2887,7530,38.3,4.6676,29.2,47.5,12.2,37.6,4.925944896,27.9,47.2,13.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Western Regional,1013,adults aged 18+ years,females,Employment,Employed,2015-2018,7098,15334,46.3,3.6132,39.2,53.4,7.8,47.6,4.537608163,38.7,56.5,9.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Western Regional,1013,adults aged 18+ years,females,Employment,Unemployed,2015-2018,3027,7469,40.5,5.6294,29.5,51.6,13.9,39.8,5.899840585,28.2,51.4,14.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Labrador-Grenfell Regional,1014,adults aged 18+ years,females,Employment,Employed,2015-2018,3678,7819,47,4.2186,38.8,55.3,9,48.1,3.667605015,40.9,55.3,7.6
