Indicator,Indicator_ID,Indicator_Measure,Indicator_Measure_ID,Geography,Geography_ID,Geo_Label,GEO_Code,Age_Groups,Age_Groups_ID,Sex,Sex_ID,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,CV_Cr_Interpret,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR,CV_ASR_Interpret,N,Footnotes_ID
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 3 - Eastern,1203,adults aged 18+ years,1,males,2,2015-2017,22877,55667,41.1,2.9527,35.3,46.9,7.2,3,40.6,2.983911022,34.8,46.5,7.3,3,232,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 4 - Central,1204,adults aged 18+ years,1,males,2,2015-2017,54068,166358,32.5,2.0626,28.5,36.5,6.3,3,32.4,1.862220329,28.7,36,5.7,3,254,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 1 (Moncton area),1301,adults aged 18+ years,1,males,2,2015-2017,33110,81313,40.7,3.3213,34.2,47.2,8.2,3,38.1,2.92331742,32.4,43.9,7.7,3,140,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 2 (Saint John area),1302,adults aged 18+ years,1,males,2,2015-2017,20990,62480,33.6,3.4591,26.8,40.4,10.3,3,32.4,2.901765082,26.7,38.1,9,3,128,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 3 (Fredericton area),1303,adults aged 18+ years,1,males,2,2015-2017,24039,62454,38.5,3.0961,32.4,44.6,8,3,38.2,3.519436263,31.3,45.1,9.2,3,138,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 4 (Edmundston area),1304,adults aged 18+ years,1,males,2,2015-2017,7072,15830,44.7,3.9270,37,52.4,8.8,3,39.4,3.796944061,31.9,46.8,9.6,3,81,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 5 (Campbellton area),1305,adults aged 18+ years,1,males,2,2015-2017,3160,9428,33.5,6.4338,20.9,46.1,19.2,2,35.8,6.822558341,22.4,49.2,19.1,2,49,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 6 (Bathurst area),1306,adults aged 18+ years,1,males,2,2015-2017,8697,26887,32.3,3.3369,25.8,38.9,10.3,3,29.7,3.517612568,22.8,36.6,11.8,3,82,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 7 (Miramichi area),1307,adults aged 18+ years,1,males,2,2015-2017,6336,15393,41.2,4.8896,31.6,50.8,11.9,3,42.9,5.642593203,31.9,54,13.2,3,83,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Bas-Saint-Laurent,2401,adults aged 18+ years,1,males,2,2015-2017,20772,77251,26.9,2.4838,22,31.8,9.2,3,25.5,2.564758586,20.5,30.6,10.1,3,177,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Saguenay - Lac-Saint-Jean,2402,adults aged 18+ years,1,males,2,2015-2017,26807,106771,25.1,2.1621,20.9,29.3,8.6,3,25.3,1.853071312,21.7,29,7.3,3,198,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Capitale-Nationale,2403,adults aged 18+ years,1,males,2,2015-2017,74289,288841,25.7,1.7961,22.2,29.2,7,3,25.5,1.667077774,22.3,28.8,6.5,3,243,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Mauricie et du Centre-du-Qu‚bec,2404,adults aged 18+ years,1,males,2,2015-2017,62523,199176,31.4,1.9567,27.6,35.2,6.2,3,30.9,2.144393092,26.7,35.1,6.9,3,297,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,L'Estrie,2405,adults aged 18+ years,1,males,2,2015-2017,54556,185377,29.4,2.0953,25.3,33.5,7.1,3,28.9,2.051437943,24.9,32.9,7.1,3,248,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,R‚gion de Montr‚al,2406,adults aged 18+ years,1,males,2,2015-2017,171752,771914,22.3,1.4410,19.4,25.1,6.5,3,22.7,1.409421329,19.9,25.4,6.2,3,388,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,L'Outaouais,2407,adults aged 18+ years,1,males,2,2015-2017,43761,147275,29.7,1.8063,26.2,33.3,6.1,3,29.4,1.919624365,25.7,33.2,6.5,3,282,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,L'Abitibi-T‚miscamingue,2408,adults aged 18+ years,1,males,2,2015-2017,19949,56841,35.1,2.4916,30.2,40,7.1,3,35,2.511902952,30.1,39.9,7.2,3,239,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,C“te-Nord,2409,adults aged 18+ years,1,males,2,2015-2017,10861,32556,33.4,2.4938,28.5,38.3,7.5,3,33.1,2.491988262,28.3,38,7.5,3,210,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Nord-du-Qu‚bec,2410,adults aged 18+ years,1,males,2,2015-2017,1643,5813,28.3,4.6823,19.1,37.5,16.6,2,28.2,3.548972317,21.2,35.2,12.6,3,79,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Gasp‚sie - ×les-de-la-Madeleine,2411,adults aged 18+ years,1,males,2,2015-2017,11043,35919,30.7,2.0071,26.8,34.7,6.5,3,32.3,2.940882737,26.5,38,9.1,3,193,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,ChaudiŠre-Appalaches,2412,adults aged 18+ years,1,males,2,2015-2017,41381,167146,24.8,1.7571,21.3,28.2,7.1,3,24.2,1.680391868,20.9,27.5,6.9,3,248,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,R‚gion de Laval,2413,adults aged 18+ years,1,males,2,2015-2017,42878,158078,27.1,1.9791,23.2,31,7.3,3,26.5,1.824028045,22.9,30.1,6.9,3,256,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,R‚gion de LanaudiŠre,2414,adults aged 18+ years,1,males,2,2015-2017,58358,193513,30.2,2.1539,25.9,34.4,7.1,3,30.1,1.921773137,26.3,33.9,6.4,3,282,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,R‚gion des Laurentides,2415,adults aged 18+ years,1,males,2,2015-2017,58553,227958,25.7,1.6001,22.5,28.8,6.2,3,25.1,1.931538593,21.3,28.9,7.7,3,252,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Mont‚r‚gie,2416,adults aged 18+ years,1,males,2,2015-2017,151078,526595,28.7,1.4439,25.9,31.5,5,3,28.5,1.612485953,25.3,31.6,5.7,3,366,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,The District of Algoma HU,3526,adults aged 18+ years,1,males,2,2015-2017,13155,41164,32,2.6994,26.7,37.3,8.4,3,31.4,3.211134476,25.1,37.7,10.2,3,133,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Brant County HU,3527,adults aged 18+ years,1,males,2,2015-2017,15901,48107,33.1,3.3510,26.5,39.6,10.1,3,33.6,3.065615566,27.6,39.6,9.1,3,135,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Durham Regional HU,3530,adults aged 18+ years,1,males,2,2015-2017,67628,240301,28.1,2.5324,23.2,33.1,9,3,28.4,2.352377131,23.8,33,8.3,3,205,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Elgin-St Thomas HU,3531,adults aged 18+ years,1,males,2,2015-2017,12334,32485,38,3.4398,31.2,44.7,9.1,3,36.6,3.706354522,29.3,43.9,10.1,3,130,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Grey Bruce HU,3533,adults aged 18+ years,1,males,2,2015-2017,21813,58214,37.5,2.7710,32,42.9,7.4,3,37.2,2.805083855,31.7,42.7,7.5,3,170,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Haldimand-Norfolk HU,3534,adults aged 18+ years,1,males,2,2015-2017,14184,42311,33.5,3.0192,27.6,39.4,9,3,33.4,3.080872032,27.4,39.5,9.2,3,148,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,"Haliburton, Kawartha, Pine Ridge District HU",3535,adults aged 18+ years,1,males,2,2015-2017,25120,71422,35.2,2.6675,29.9,40.4,7.6,3,35.8,3.492680826,29,42.6,9.8,3,156,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Halton Regional HU,3536,adults aged 18+ years,1,males,2,2015-2017,53714,206702,26,2.0550,22,30,7.9,3,25.7,2.061111428,21.7,29.8,8,3,196,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,City of Hamilton HU,3537,adults aged 18+ years,1,males,2,2015-2017,58361,203940,28.6,2.8750,23,34.3,10,3,29.5,2.682247108,24.2,34.8,9.1,3,205,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Hastings and Prince Edward Counties HU,3538,adults aged 18+ years,1,males,2,2015-2017,20426,59011,34.6,3.3677,28,41.2,9.7,3,33.6,3.56976281,26.6,40.6,10.6,3,133,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Huron County HU,3539,adults aged 18+ years,1,males,2,2015-2017,6471,20520,31.5,2.8009,26,37,8.9,3,31.4,3.035044689,25.4,37.3,9.7,3,112,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Chatham-Kent HU,3540,adults aged 18+ years,1,males,2,2015-2017,18145,38370,47.3,4.2934,38.9,55.7,9.1,3,47.8,3.461415953,41,54.6,7.2,3,163,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,"Kingston, Frontenac and Lennox and Addington HU",3541,adults aged 18+ years,1,males,2,2015-2017,23424,73090,32,2.6132,26.9,37.2,8.2,3,32.6,2.840943681,27.1,38.2,8.7,3,146,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Lambton HU,3542,adults aged 18+ years,1,males,2,2015-2017,13862,45876,30.2,3.2049,23.9,36.5,10.6,3,28.5,2.940276606,22.7,34.2,10.3,3,142,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,"Leeds, Grenville and Lanark District HU",3543,adults aged 18+ years,1,males,2,2015-2017,21454,63086,34,4.1083,25.9,42.1,12.1,3,32.2,3.557892949,25.3,39.2,11,3,136,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Middlesex-London HU,3544,adults aged 18+ years,1,males,2,2015-2017,48927,167417,29.2,2.2091,24.9,33.6,7.6,3,29.5,2.4668606,24.7,34.4,8.4,3,177,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Niagara Regional Area HU,3546,adults aged 18+ years,1,males,2,2015-2017,45698,166589,27.4,2.2972,22.9,31.9,8.4,3,26.4,2.375371716,21.7,31,9,3,177,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,North Bay Parry Sound District HU,3547,adults aged 18+ years,1,males,2,2015-2017,15795,47738,33.1,2.6585,27.9,38.3,8,3,32.8,3.286950866,26.3,39.2,10,3,137,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northwestern HU,3549,adults aged 18+ years,1,males,2,2015-2017,8995,24577,36.6,4.6801,27.4,45.8,12.8,3,36.4,4.45952977,27.6,45.1,12.3,3,122,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,City of Ottawa HU,3551,adults aged 18+ years,1,males,2,2015-2017,82628,357093,23.1,1.8290,19.6,26.7,7.9,3,23.3,2.022896751,19.3,27.2,8.7,3,189,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Oxford County HU,3552,adults aged 18+ years,1,males,2,2015-2017,16150,40760,39.6,3.7414,32.3,47,9.4,3,39.1,3.365973977,32.5,45.7,8.6,3,131,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Peel Regional HU,3553,adults aged 18+ years,1,males,2,2015-2017,128123,519829,24.6,1.9016,20.9,28.4,7.7,3,24.6,1.824468291,21,28.2,7.4,3,254,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Perth District HU,3554,adults aged 18+ years,1,males,2,2015-2017,9429,28577,33,3.1897,26.7,39.3,9.7,3,33.2,3.21547959,26.9,39.5,9.7,3,118,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Peterborough County-City HU,3555,adults aged 18+ years,1,males,2,2015-2017,19740,52582,37.5,4.0314,29.6,45.5,10.7,3,38.6,3.569238261,31.6,45.6,9.2,3,151,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Porcupine HU,3556,adults aged 18+ years,1,males,2,2015-2017,12500,30036,41.6,3.5062,34.7,48.5,8.4,3,41,3.453326665,34.2,47.8,8.4,3,150,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Renfrew County and District HU,3557,adults aged 18+ years,1,males,2,2015-2017,12141,35107,34.6,2.9655,28.8,40.4,8.6,3,34.5,3.937807809,26.8,42.2,11.4,3,129,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Eastern Ontario HU,3558,adults aged 18+ years,1,males,2,2015-2017,22655,73301,30.9,3.0792,24.9,36.9,10,3,30.7,3.190721503,24.5,37,10.4,3,168,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Simcoe Muskoka District HU,3560,adults aged 18+ years,1,males,2,2015-2017,64867,209464,31,3.0320,25,36.9,9.8,3,30.5,2.496558464,25.6,35.4,8.2,3,194,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sudbury and District HU,3561,adults aged 18+ years,1,males,2,2015-2017,24552,70655,34.7,3.1891,28.5,41,9.2,3,34,3.100126935,27.9,40,9.1,3,155,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Thunder Bay District HU,3562,adults aged 18+ years,1,males,2,2015-2017,17826,53397,33.4,3.1931,27.1,39.6,9.6,3,33,2.871665231,27.4,38.6,8.7,3,164,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Timiskaming HU,3563,adults aged 18+ years,1,males,2,2015-2017,4886,12175,40.1,3.5816,33.1,47.2,8.9,3,39.7,4.292225793,31.3,48.1,10.8,3,109,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Waterloo HU,3565,adults aged 18+ years,1,males,2,2015-2017,55010,202427,27.2,2.5888,22.1,32.3,9.5,3,27.4,2.328663557,22.8,31.9,8.5,3,221,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Wellington-Dufferin-Guelph HU,3566,adults aged 18+ years,1,males,2,2015-2017,30654,104792,29.3,2.3954,24.6,34,8.2,3,29.4,2.65257923,24.2,34.6,9,3,167,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Windsor-Essex County HU,3568,adults aged 18+ years,1,males,2,2015-2017,58236,149834,38.9,2.7258,33.5,44.2,7,3,38.8,2.687740708,33.5,44.1,6.9,3,216,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,York Regional HU,3570,adults aged 18+ years,1,males,2,2015-2017,97270,421323,23.1,1.7812,19.6,26.6,7.7,3,22.9,1.844097592,19.3,26.6,8.1,3,212,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,City of Toronto HU,3595,adults aged 18+ years,1,males,2,2015-2017,215379,1065694,20.2,1.3531,17.6,22.9,6.7,3,20.5,1.503679774,17.6,23.5,7.3,3,240,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Winnipeg RHA,4601,adults aged 18+ years,1,males,2,2015-2017,75597,278326,27.2,1.6682,23.9,30.4,6.1,3,27.2,1.665101433,23.9,30.5,6.1,3,295,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prairie Mountain Health,4602,adults aged 18+ years,1,males,2,2015-2017,23810,55314,43,2.9180,37.3,48.8,6.8,3,42.2,2.675566325,36.9,47.4,6.3,3,228,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Interlake-Eastern Regional Health,4603,adults aged 18+ years,1,males,2,2015-2017,17712,42874,41.3,2.8878,35.6,47,7,3,41.3,2.607057552,36.2,46.4,6.3,3,228,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northern RHA,4604,adults aged 18+ years,1,males,2,2015-2017,4687,11271,41.6,3.5539,34.6,48.6,8.5,3,41.7,3.654304799,34.5,48.9,8.8,3,154,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Southern Health,4605,adults aged 18+ years,1,males,2,2015-2017,25655,64941,39.5,2.0870,35.4,43.6,5.3,3,39.9,2.491205834,35,44.8,6.2,3,228,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sun Country RHA,4701,adults aged 18+ years,1,males,2,2015-2017,9193,22681,40.5,3.0493,34.5,46.5,7.5,3,40.3,3.225523484,34,46.7,8,3,106,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Five Hills RHA,4702,adults aged 18+ years,1,males,2,2015-2017,5787,20741,27.9,4.5267,19,36.8,16.2,2,29.7,3.747238517,22.4,37.1,12.6,3,70,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Cypress RHA,4703,adults aged 18+ years,1,males,2,2015-2017,5426,14658,37,4.5885,28,46,12.4,3,34.5,4.228073816,26.2,42.8,12.3,3,85,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Regina Qu'Appelle RHA,4704,adults aged 18+ years,1,males,2,2015-2017,36524,107778,33.9,2.9154,28.2,39.6,8.6,3,34.6,2.924878856,28.9,40.3,8.5,3,144,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sunrise RHA,4705,adults aged 18+ years,1,males,2,2015-2017,7851,20298,38.7,4.7796,29.3,48.1,12.4,3,38.3,4.354241265,29.8,46.8,11.4,3,78,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Saskatoon RHA,4706,adults aged 18+ years,1,males,2,2015-2017,42513,136657,31.1,2.4561,26.3,35.9,7.9,3,31.5,2.428664914,26.8,36.3,7.7,3,164,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Heartland RHA,4707,adults aged 18+ years,1,males,2,2015-2017,6080,16301,37.3,3.9798,29.5,45.1,10.7,3,36.4,4.448250824,27.7,45.2,12.2,3,72,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Kelsey Trail RHA,4708,adults aged 18+ years,1,males,2,2015-2017,4826,12398,38.9,5.7204,27.7,50.2,14.7,3,36.8,5.347106163,26.3,47.3,14.5,3,67,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prince Albert Parkland RHA,4709,adults aged 18+ years,1,males,2,2015-2017,9518,24535,38.8,4.3243,30.3,47.3,11.1,3,37,4.569146525,28,45.9,12.3,3,90,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prairie North RHA,4710,adults aged 18+ years,1,males,2,2015-2017,8974,23879,37.6,3.6124,30.5,44.7,9.6,3,38.3,3.818423223,30.8,45.8,10,3,80,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Mamawetan/Keewatin/Athabasca,4714,adults aged 18+ years,1,males,2,2015-2017,2180,5147,42.4,7.1757,28.3,56.4,16.9,2,44.2,5.659966751,33.1,55.3,12.8,3,47,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,South Zone,4831,adults aged 18+ years,1,males,2,2015-2017,33493,107689,31.1,1.8157,27.5,34.7,5.8,3,31.3,1.818942448,27.7,34.8,5.8,3,388,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Calgary Zone,4832,adults aged 18+ years,1,males,2,2015-2017,156891,623770,25.2,1.3446,22.5,27.8,5.3,3,25.3,1.308874298,22.7,27.9,5.2,3,535,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Central Zone,4833,adults aged 18+ years,1,males,2,2015-2017,59544,174302,34.2,1.8725,30.5,37.8,5.5,3,33.9,1.691726892,30.6,37.2,5,3,477,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Edmonton Zone,4834,adults aged 18+ years,1,males,2,2015-2017,163191,531437,30.7,1.6042,27.6,33.9,5.2,3,31.8,1.512126167,28.9,34.8,4.8,3,611,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,North Zone,4835,adults aged 18+ years,1,males,2,2015-2017,68304,165175,41.4,2.0124,37.4,45.3,4.9,3,41,1.820182591,37.5,44.6,4.4,3,556,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,East Kootenay HSDA,5911,adults aged 18+ years,1,males,2,2015-2017,10207,32011,31.9,3.5717,24.9,38.9,11.2,3,32.4,3.698414083,25.1,39.6,11.4,3,125,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Kootenay-Boundary HSDA,5912,adults aged 18+ years,1,males,2,2015-2017,9051,31209,29,3.0707,23,35,10.6,3,27.3,3.226462013,20.9,33.6,11.8,3,113,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Okanagan HSDA,5913,adults aged 18+ years,1,males,2,2015-2017,35906,132539,27.1,2.9016,21.4,32.8,10.7,3,26.7,2.525840405,21.7,31.6,9.5,3,159,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Thompson/Cariboo HSDA,5914,adults aged 18+ years,1,males,2,2015-2017,23346,81295,28.7,2.5801,23.7,33.8,9,3,28.7,2.807140704,23.2,34.3,9.8,3,165,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Fraser East HSDA,5921,adults aged 18+ years,1,males,2,2015-2017,37155,104605,35.5,2.9732,29.7,41.4,8.4,3,35.8,2.848556073,30.2,41.4,8,3,183,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Fraser North HSDA,5922,adults aged 18+ years,1,males,2,2015-2017,50375,251303,20,1.7423,16.6,23.5,8.7,3,20.4,1.898305545,16.7,24.1,9.3,3,180,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Fraser South HSDA,5923,adults aged 18+ years,1,males,2,2015-2017,86913,296633,29.3,2.0763,25.2,33.4,7.1,3,29.3,2.039103003,25.3,33.3,7,3,222,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Richmond HSDA,5931,adults aged 18+ years,1,males,2,2015-2017,10168,80535,12.6,1.9075,8.9,16.4,15.1,2,12.7,1.935548223,8.9,16.5,15.2,2,60,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Vancouver HSDA,5932,adults aged 18+ years,1,males,2,2015-2017,30229,268884,11.2,1.6320,8,14.4,14.5,3,11.7,1.527517844,8.7,14.7,13.1,3,105,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,North Shore/Coast Garibaldi HSDA,5933,adults aged 18+ years,1,males,2,2015-2017,17306,100220,17.3,2.3453,12.7,21.9,13.6,3,17,2.250894435,12.6,21.4,13.2,3,103,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,South Vancouver Island HSDA,5941,adults aged 18+ years,1,males,2,2015-2017,32281,144782,22.3,2.3033,17.8,26.8,10.3,3,22.3,2.077993329,18.2,26.4,9.3,3,144,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Central Vancouver Island HSDA,5942,adults aged 18+ years,1,males,2,2015-2017,20788,99892,20.8,2.4895,15.9,25.7,12,3,19.9,2.352381654,15.3,24.5,11.8,3,131,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,North Vancouver Island HSDA,5943,adults aged 18+ years,1,males,2,2015-2017,12768,43457,29.4,3.0054,23.5,35.3,10.2,3,29.2,3.489765731,22.3,36,12,3,128,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northwest HSDA,5951,adults aged 18+ years,1,males,2,2015-2017,6828,22333,30.6,4.3987,21.9,39.2,14.4,3,31.1,3.569807142,24.1,38.1,11.5,3,108,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northern Interior HSDA,5952,adults aged 18+ years,1,males,2,2015-2017,17004,50443,33.7,3.3693,27.1,40.3,10,3,32.9,2.980419476,27,38.7,9.1,3,147,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northeast HSDA,5953,adults aged 18+ years,1,males,2,2015-2017,9399,25628,36.7,3.9174,29,44.4,10.7,3,40,3.114620006,33.9,46.1,7.8,3,127,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Yukon,6001,adults aged 18+ years,1,males,2,2015-2017,5253.73,14464.99,36.3,3.0030,30.4,42.2,8.3,3,36.3,3.316567972,29.8,42.8,9.1,3,111,1|3
